"","ensgenes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","annotation","protein_id","deleteok","gen_acr","old_locus","Description","GO.IDs","GO.Names","Enzyme.Codes","Enzyme.Names","InterPro.IDs","InterPro.GO.IDs","InterPro.GO.Names"
"1636","NIS_RS08700",1148.86272943331,-1.43982530252186,0.355990452708796,-4.04456156496885,5.24211321988969e-05,0.000312789948451852,1312,"  MoaD/ThiS family protein","  WP_012083005.1"," transl_table 11"," ","NIS_1636","MoaD/ThiS family protein","","","","",NA,NA,NA
"1638","NIS_RS08710",997.21942828598,-1.05105988894658,0.360903702418429,-2.91230010083961,0.00358777758252915,0.0113536539792176,1314,"  c-type cytochrome","  WP_012083007.1"," transl_table 11"," ","NIS_1638","c-type cytochrome","F:GO:0004130; F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872; P:GO:0098869","F:cytochrome-c peroxidase activity; F:electron transfer activity; F:heme binding; P:electron transport chain; F:metal ion binding; P:cellular oxidant detoxification","EC:1.11.1.5; EC:1.11.1.7","Cytochrome-c peroxidase; Peroxidase",NA,NA,NA
"1645","NIS_RS08750",4159.21478270924,-1.35899006830417,0.288876994261622,-4.70439008747575,2.54625995173707e-06,2.33525044647738e-05,1321,"  dCTP deaminase","  WP_012083015.1"," transl_table 11"," ","NIS_1646","dCTP deaminase","F:GO:0000166; P:GO:0006226; P:GO:0006229; F:GO:0008829","F:nucleotide binding; P:dUMP biosynthetic process; P:dUTP biosynthetic process; F:dCTP deaminase activity","EC:3.5.4.13","dCTP deaminase",NA,NA,NA
"1646","NIS_RS08755",1145.9477006237,-1.7319014028056,0.320130968425494,-5.4099777079476,6.3032594687994e-08,9.59111204075255e-07,1322,"  EAL domain-containing protein","  WP_012083016.1"," transl_table 11"," ","NIS_1647","EAL domain-containing protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1660","NIS_RS08830",633.246104898226,-1.31805050121334,0.389640402121798,-3.38273570716962,0.000717676621472254,0.00290739751970662,1333,"  UDP-N-acetylmuramate dehydrogenase","  WP_012083030.1"," transl_table 11"," ","NIS_1661","UDP-N-acetylmuramate dehydrogenase","C:GO:0005737; P:GO:0007049; P:GO:0008360; F:GO:0008762; P:GO:0009252; F:GO:0050660; P:GO:0051301; P:GO:0055114; P:GO:0071555","C:cytoplasm; P:cell cycle; P:regulation of cell shape; F:UDP-N-acetylmuramate dehydrogenase activity; P:peptidoglycan biosynthetic process; F:flavin adenine dinucleotide binding; P:cell division; P:oxidation-reduction process; P:cell wall organization","EC:1.3.1.98","UDP-N-acetylmuramate dehydrogenase",NA,NA,NA
"1661","NIS_RS08835",59270.450561507,-1.25262475333822,0.466958583834953,-2.6825178863849,0.00730702442681311,0.0203876273091785,1903,"  thiol peroxidase","  WP_012083031.1"," transl_table 11","  tpx","NIS_1662","thiol peroxidase","C:GO:0005623; F:GO:0008379; P:GO:0045454; P:GO:0055114; P:GO:0098869","C:cell; F:thioredoxin peroxidase activity; P:cell redox homeostasis; P:oxidation-reduction process; P:cellular oxidant detoxification","EC:1.11.1; EC:1.11.1.15; EC:1.11.1.7","Acting on a peroxide as acceptor; Peroxiredoxin; Peroxidase",NA,NA,NA
"1674","NIS_RS08905",694.984982594744,-1.37248066616924,0.42388132145945,-3.23788899554173,0.00120417652775025,0.00462301104936676,1343,"  DNA phosphorothioation system restriction enzyme","  WP_012083044.1"," transl_table 11"," ","NIS_1675","DEAD/DEAH box helicase","F:GO:0003677; F:GO:0005524; F:GO:0016787","F:DNA binding; F:ATP binding; F:hydrolase activity","","",NA,NA,NA
"1675","NIS_RS08910",964.772339426796,-1.1752428992592,0.336614469874895,-3.49136179349623,0.000480565021596313,0.0021108632101603,1345,"  AAA family ATPase","  WP_012083045.1"," transl_table 11"," ","NIS_1676","AAA family ATPase","","","","",NA,NA,NA
"1676","NIS_RS08915",252.452813196265,-1.82620748788368,0.405416366533672,-4.50452334595625,6.65220848940304e-06,5.29237952510338e-05,1346,"  DNA phosphorothioation-associated protein 4","  WP_012083046.1"," transl_table 11"," ","NIS_1677","DNA phosphorothioation-associated protein 4","","","","",NA,NA,NA
"1677","NIS_RS08920",1399.07999186874,-1.75852458317716,0.397691857668116,-4.4218269729945,9.78698185197034e-06,7.48571855164218e-05,1347,"  DUF262 domain-containing protein","  WP_012083047.1"," transl_table 11"," ","NIS_1678","DUF262 domain-containing protein","","","","",NA,NA,NA
"1678","NIS_RS08925",428.003877068968,-2.04528787090267,0.441971476338548,-4.62764676093257,3.69844133495313e-06,3.28547636078123e-05,1348,"  DndE family protein","  WP_012083048.1"," transl_table 11"," ","NIS_1679","DUF1832 domain-containing protein","","","","",NA,NA,NA
"1679","NIS_RS08930",1654.69848804216,-2.69437310558218,0.405887424236081,-6.63822760868545,3.17477372401268e-11,1.33813335048279e-09,1349,"  AAA family ATPase","  WP_012083049.1"," transl_table 11"," ","NIS_1680","AAA family ATPase","","","","",NA,NA,NA
"1680","NIS_RS08935",4044.91986112884,-1.79919542848993,0.424052562176732,-4.24285946830356,2.20689643155719e-05,0.00015023580174965,1907,"  DNA phosphorothioation system sulfurtransferase DndC","  WP_012083050.1"," transl_table 11","  dndC","NIS_1681","DNA phosphorothioation system sulfurtransferase DndC","F:GO:0004604; F:GO:0016740; P:GO:0055114","F:phosphoadenylyl-sulfate reductase (thioredoxin) activity; F:transferase activity; P:oxidation-reduction process","EC:1.8.4.8","Phosphoadenylyl-sulfate reductase (thioredoxin)",NA,NA,NA
"1681","NIS_RS08940",145.075767206924,-4.82167162975216,1.52976120132106,-3.15191130850245,0.00162205534223954,0.00601740006175378,1350,"  helix-turn-helix transcriptional regulator","  WP_012083051.1"," transl_table 11"," ","NIS_1682","helix-turn-helix transcriptional regulator","F:GO:0003677","F:DNA binding","","",NA,NA,NA
"1682","NIS_RS08945",144.69299929312,-1.00301658107857,0.371931410238143,-2.69677836684015,0.00700138522278717,0.0197293657558199,1351,"  hypothetical protein","  WP_012083052.1"," transl_table 11"," ","NIS_1683","hypothetical protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1683","NIS_RS08950",207.148117595253,-1.52332059981276,0.416042197632743,-3.66145695912668,0.000250784997215433,0.00120877148292889,1352,"  hypothetical protein","  WP_012083053.1"," transl_table 11"," ","NIS_1684","CobQ/CobB/MinD/ParA family nucleotide binding protein","","","","",NA,NA,NA
"1684","NIS_RS08955",232.311679020016,-1.49983674845333,0.333462804201269,-4.49776325742187,6.86721027955991e-06,5.4271411691156e-05,1353,"  hypothetical protein","  WP_012083054.1"," transl_table 11"," ","NIS_1685","hypothetical protein","","","","",NA,NA,NA
"1689","NIS_RS08985",1446.40598000132,-1.55521688897912,0.340406869256931,-4.56870007463122,4.90758459316699e-06,4.22692394741905e-05,1358,"  tyrosine-type recombinase/integrase","  WP_012083060.1"," transl_table 11"," ","NIS_1691","tyrosine-type recombinase/integrase","F:GO:0003677; P:GO:0006310; P:GO:0015074","F:DNA binding; P:DNA recombination; P:DNA integration","","",NA,NA,NA
"1691","NIS_RS08995",1217.98991537991,-1.38745893261208,0.283069879309416,-4.90147145290398,9.51214737725423e-07,9.81435622621908e-06,1360,"  hypothetical protein","  WP_012083061.1"," transl_table 11"," ","NIS_1692","hypothetical protein","","","","",NA,NA,NA
"1697","NIS_RS09030",98.4227513164605,-1.20661015897449,0.481245498939947,-2.50726533885994,0.0121669339202739,0.0309803291723171,1909,"  molybdenum cofactor guanylyltransferase MobA","  WP_012083067.1"," transl_table 11","  mobA","NIS_1698","molybdenum cofactor guanylyltransferase MobA","F:GO:0005525; C:GO:0005737; P:GO:0006777; F:GO:0046872; F:GO:0061603","F:GTP binding; C:cytoplasm; P:Mo-molybdopterin cofactor biosynthetic process; F:metal ion binding; F:molybdenum cofactor guanylyltransferase activity","EC:2.7.7.77","Molybdenum cofactor guanylyltransferase",NA,NA,NA
"1698","NIS_RS09040",325.429094880401,-1.46256554236076,0.33680493434696,-4.34247065054605,1.40889311439962e-05,0.000101123813754553,1365,"  hypothetical protein","  WP_012083068.1"," transl_table 11"," ","NIS_1699","hypothetical protein","","","","",NA,NA,NA
"1716","NIS_RS09140",1652.56485905122,-1.0234963087557,0.27914541027198,-3.66653461276142,0.00024585965387373,0.00119667806959179,1382,"  hypothetical protein","  WP_012083085.1"," transl_table 11"," ","NIS_1716","hypothetical protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1728","NIS_RS09200",420.359437935203,-1.17045747055565,0.330550795527933,-3.54093073255588,0.000398718238704779,0.00179513825198675,1394,"  DUF3187 family protein","  WP_012083097.1"," transl_table 11"," ","NIS_1728","DUF3187 family protein","","","","",NA,NA,NA
"1731","NIS_RS09215",7.40705287861468,-2.75436883360246,1.18860752771846,-2.31730724345107,0.0204870010118309,0.0483151773862346,1397,"  hypothetical protein","  WP_041354076.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","NIS_RS09225",677.057580387418,-1.70986168813071,0.305783789458004,-5.59173424844204,2.24812729432647e-08,3.87264362613977e-07,1399,"  EAL domain-containing protein","  WP_158297285.1"," transl_table 11"," ","NIS_1732","EAL domain-containing protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1733","NIS_RS09230",2698.61588522976,-1.87277424712787,0.301980791944941,-6.20163367036046,5.58800288658758e-10,1.52722439670027e-08,1400,"  nitrate/sulfonate/bicarbonate ABC transporter, substrate-binding protein","  WP_012083102.1"," transl_table 11"," ","NIS_1733","nitrate/sulfonate/bicarbonate ABC transporter, substrate-binding protein","","","","",NA,NA,NA
"1741","NIS_RS09270",249.102546823788,-1.43517208294197,0.342383838547196,-4.19170510217915,2.7686573020725e-05,0.000184050675013611,1409,"  TrkH family potassium uptake protein","  WP_012083109.1"," transl_table 11"," ","NIS_1741","potassium transporter","C:GO:0005886; F:GO:0015379; C:GO:0016021; F:GO:0046872; P:GO:0071805","C:plasma membrane; F:potassium:chloride symporter activity; C:integral component of membrane; F:metal ion binding; P:potassium ion transmembrane transport","","",NA,NA,NA
"1743","NIS_RS09280",1815.3914521389,-1.20024659338636,0.329325940386862,-3.64455527547094,0.0002678545655462,0.00127246977061636,1411,"  chloride channel protein","  WP_012083111.1"," transl_table 11"," ","NIS_1743","voltage-gated chloride channel","F:GO:0005247; C:GO:0005886; C:GO:0016021; P:GO:1902476","F:voltage-gated chloride channel activity; C:plasma membrane; C:integral component of membrane; P:chloride transmembrane transport","","",NA,NA,NA
"1745","NIS_RS09290",802.993044077945,-1.52357738683717,0.278747202868777,-5.46580331984322,4.60815066191626e-08,7.42174509045212e-07,1413,"  APC family permease","  WP_050724167.1"," transl_table 11"," ","NIS_1745","amino acid transporter","C:GO:0016021; F:GO:0022857; P:GO:0055085","C:integral component of membrane; F:transmembrane transporter activity; P:transmembrane transport","","",NA,NA,NA
"1757","NIS_RS09350",3989.44133119167,-1.80132304684273,0.333629163205666,-5.39917742662174,6.69471398638397e-08,1.00471427325959e-06,1422,"  ABC transporter substrate-binding protein","  WP_012083125.1"," transl_table 11"," ","NIS_1757","nitrate/sulfonate/bicarbonate ABC transporter, substrate-binding protein","","","","",NA,NA,NA
"1758","NIS_RS09355",1026.76995900457,-1.22813377618589,0.298131304179111,-4.11943918324005,3.79795647754689e-05,0.00023809341082343,1423,"  EAL domain-containing protein","  WP_012083126.1"," transl_table 11"," ","NIS_1758","EAL domain-containing protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1769","NIS_RS09410",177073.541682577,-2.55877150050111,0.338288115634273,-7.56388233060906,3.91213661375387e-14,5.53567330846173e-12,1432,"  anaerobic ribonucleoside-triphosphate reductase activating protein","  WP_012083137.1"," transl_table 11"," ","NIS_1769","anaerobic ribonucleoside-triphosphate reductase activating protein","F:GO:0003824; F:GO:0051536","F:catalytic activity; F:iron-sulfur cluster binding","","",NA,NA,NA
"1790","NIS_RS09525",151.354349669173,-1.28176657290392,0.454654399890782,-2.81921075263282,0.00481418977627716,0.0145379724798857,1451,"  hypothetical protein","  WP_041354081.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","NIS_RS09560",2319.02097119906,-2.09441235238857,0.354834924523464,-5.9024977747084,3.58038949016776e-09,8.05994497729812e-08,1459,"  Crp/Fnr family transcriptional regulator","  WP_012083166.1"," transl_table 11"," ","NIS_1798","Crp/Fnr family transcriptional regulator","F:GO:0003677; P:GO:0006355","F:DNA binding; P:regulation of transcription, DNA-templated","","",NA,NA,NA
"1813","NIS_RS09645",3150.68155300421,-1.22555836059797,0.352767752845667,-3.47412242392274,0.000512527131563348,0.00221201796868626,1473,"  4Fe-4S binding protein","  WP_012083182.1"," transl_table 11"," ","NIS_1814","ferredoxin-like protein","","","","",NA,NA,NA
"1814","NIS_RS09650",3182.87562442011,-2.13360169309636,0.314423306845939,-6.78576189055152,1.15475469012404e-11,5.31992800264123e-10,1474,"  molecular chaperone TorD family protein","  WP_012083183.1"," transl_table 11"," ","NIS_1815","chaperone TorD involved in molybdoenzyme TorA maturation","","","","",NA,NA,NA
"1832","NIS_RS09740",472.834171582133,-1.2144584807552,0.376742637966896,-3.22357588009963,0.00126600751945241,0.00482300172314465,1488,"  HAMP domain-containing histidine kinase","  WP_012083200.1"," transl_table 11"," ","NIS_1833","HAMP domain-containing histidine kinase","F:GO:0000155; P:GO:0000160; F:GO:0005524; C:GO:0016021; P:GO:0023014","F:phosphorelay sensor kinase activity; P:phosphorelay signal transduction system; F:ATP binding; C:integral component of membrane; P:signal transduction by protein phosphorylation","EC:2.7.13.3","Histidine kinase",NA,NA,NA
"1834","NIS_RS09750",1246.01750118936,-1.14473257142728,0.338122148479465,-3.38555926186778,0.000710333698984979,0.00288770709380712,1490,"  hypothetical protein","  WP_083754390.1"," transl_table 11"," ","NIS_1835","conserved hypothetical protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1840","NIS_RS09805",3551.03950199609,-1.61470107831862,0.298528462183716,-5.40886810760752,6.3424314858081e-08,9.59111204075255e-07,1928,"  preprotein translocase subunit SecG","  WP_012083208.1"," transl_table 11","  secG","NIS_1841","preprotein translocase subunit SecG","C:GO:0005886; P:GO:0009306; F:GO:0015450; C:GO:0016021; P:GO:0071806","C:plasma membrane; P:protein secretion; F:P-P-bond-hydrolysis-driven protein transmembrane transporter activity; C:integral component of membrane; P:protein transmembrane transport","EC:7.4.2.3; EC:7.4.2.4","n/a; n/a",NA,NA,NA
"1841","NIS_RS09810",964.989101776058,-1.27483233296341,0.317225555325778,-4.01869367571665,5.85216944725748e-05,0.000344010316766085,1496,"  polysaccharide deacetylase family protein","  WP_012083209.1"," transl_table 11"," ","NIS_1842","polysaccharide deacetylase family protein","F:GO:0016798; F:GO:0016810; P:GO:0045493","F:hydrolase activity, acting on glycosyl bonds; F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds; P:xylan catabolic process","","",NA,NA,NA
"1853","NIS_RS09870",2377.98078418502,-1.47635784233418,0.299111714562107,-4.93580749418504,7.98198104037682e-07,8.4557777759286e-06,1506,"  Uma2 family endonuclease","  WP_012083221.1"," transl_table 11"," ","NIS_1854","Uma2 family endonuclease","F:GO:0004519; P:GO:0090305","F:endonuclease activity; P:nucleic acid phosphodiester bond hydrolysis","","",NA,NA,NA
"1855","NIS_RS09880",560.908535749963,-1.88616109694824,0.365174434911771,-5.16509622970717,2.40315255351946e-07,2.9941164833472e-06,1508,"  tetratricopeptide repeat protein","  WP_012083223.1"," transl_table 11"," ","NIS_1856","tetratricopeptide repeat protein","","","","",NA,NA,NA
"1856","NIS_RS09885",426.803747662356,-1.31103921435635,0.316932247166242,-4.13665452499274,3.52406068433292e-05,0.000223755263322549,1931,"  crossover junction endodeoxyribonuclease RuvC","  WP_012083224.1"," transl_table 11","  ruvC","NIS_1857","crossover junction endodeoxyribonuclease RuvC","F:GO:0000287; F:GO:0003676; P:GO:0006281; P:GO:0006310; F:GO:0008821; P:GO:0090305","F:magnesium ion binding; F:nucleic acid binding; P:DNA repair; P:DNA recombination; F:crossover junction endodeoxyribonuclease activity; P:nucleic acid phosphodiester bond hydrolysis","EC:3.1.31; EC:3.1.22; EC:3.1.22.4","Acting on ester bonds; Acting on ester bonds; Crossover junction endodeoxyribonuclease",NA,NA,NA
"1861","NIS_RS09915",45.9185053828304,-2.77349579981063,0.593077052358314,-4.67645104254512,2.91882242406957e-06,2.64026813793691e-05,157,"  HupE/UreJ family protein","  WP_012081556.1"," transl_table 11"," ","NIS_0179","HupE/UreJ family protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1870","NIS_RS09965",430.653876337314,-1.72273810523029,0.587851082091065,-2.93056891058579,0.00338341942322238,0.0108455564359281,424,"  hypothetical protein","  WP_012081891.1"," transl_table 11"," ","NIS_0514","histidine kinase","C:GO:0016020; C:GO:0016021; F:GO:0016301; P:GO:0016310","C:membrane; C:integral component of membrane; F:kinase activity; P:phosphorylation","","",NA,NA,NA
"1872","NIS_RS09975",1561.51039405088,-2.26096647454201,0.292463323062686,-7.73076928370057,1.06898608280823e-14,2.11766143004311e-12,496,"  methyl-accepting chemotaxis protein","  WP_012081976.1"," transl_table 11"," ","NIS_0599","methyl-accepting chemotaxis protein","P:GO:0007165; C:GO:0016020","P:signal transduction; C:membrane","","",NA,NA,NA
"1874","NIS_RS09985",3340.84086554075,-1.0659585919101,0.308434265736157,-3.45603167458039,0.000548190898994444,0.00234549928921813,526,"  flagellar hook-associated protein 1 FliK","  WP_012082022.1"," transl_table 11"," ","NIS_0645","flagellar hook-associated protein FlgK","F:GO:0005198; C:GO:0005576; C:GO:0009424; P:GO:0044780; P:GO:0071973","F:structural molecule activity; C:extracellular region; C:bacterial-type flagellum hook; P:bacterial-type flagellum assembly; P:bacterial-type flagellum-dependent cell motility","","",NA,NA,NA
"1875","NIS_RS09995",2474.65328111086,-1.71777128731107,0.320606613223936,-5.35787852295875,8.42048222717494e-08,1.23562779940989e-06,558,"  PAS domain S-box protein","  WP_012082060.1"," transl_table 11"," ","NIS_0683","PAS domain S-box protein","P:GO:0006355","P:regulation of transcription, DNA-templated","","",NA,NA,NA
"1876","NIS_RS10000",801.41575624257,-1.27974019985322,0.340320512189331,-3.76039690238026,0.000169643980995952,0.000859500578907877,559,"  bifunctional diguanylate cyclase/phosphodiesterase","  WP_012082061.1"," transl_table 11"," ","NIS_0684","EAL domain-containing protein","P:GO:0006355","P:regulation of transcription, DNA-templated","","",NA,NA,NA
"1878","NIS_RS10010",265.670687437737,-1.31300801130426,0.365884553508197,-3.58858552162096,0.000332476931805541,0.00154247494591751,617,"  peptidoglycan DD-metalloendopeptidase family protein","  WP_012082132.1"," transl_table 11"," ","NIS_0757","peptidoglycan DD-metalloendopeptidase family protein","F:GO:0016787","F:hydrolase activity","","",NA,NA,NA
"1881","NIS_RS10025",735.428136324073,-2.98778706464694,0.440597043755576,-6.78122358511429,1.19162291737215e-11,5.36501136207778e-10,705,"  GGDEF domain-containing protein","  WP_012082252.1"," transl_table 11"," ","NIS_0877","GGDEF domain-containing protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1882","NIS_RS10030",202.451634719076,-1.13458020139924,0.396060363219707,-2.86466485102387,0.00417450805600571,0.0128611204649258,737,"  methyl-accepting chemotaxis protein","  WP_012082290.1"," transl_table 11"," ","NIS_0916","methyl-accepting chemotaxis protein","P:GO:0007165; C:GO:0016021","P:signal transduction; C:integral component of membrane","","",NA,NA,NA
"1886","NIS_RS10070",210.568955702712,-2.13059997102857,0.586845893658665,-3.63059534717954,0.000282768219028188,0.00133690654390177,1010,"  CDP-alcohol phosphatidyltransferase family protein","  WP_012082626.1"," transl_table 11"," ","NIS_1255","CDP-alcohol phosphatidyltransferase family protein","P:GO:0008654; C:GO:0016021; F:GO:0016780","P:phospholipid biosynthetic process; C:integral component of membrane; F:phosphotransferase activity, for other substituted phosphate groups","","",NA,NA,NA
"1887","NIS_RS10075",85.5119968705441,-2.46980805129524,0.59086013746429,-4.18002145464502,2.91481594185228e-05,0.000192475012693645,1011,"  CDP-alcohol phosphatidyltransferase family protein","  WP_012082627.1"," transl_table 11"," ","NIS_1256","CDP-alcohol phosphatidyltransferase family protein","P:GO:0008654; C:GO:0016021; F:GO:0016780","P:phospholipid biosynthetic process; C:integral component of membrane; F:phosphotransferase activity, for other substituted phosphate groups","","",NA,NA,NA
"1890","NIS_RS10095",687.598468425462,-1.03744372111942,0.387201247418047,-2.67933982144259,0.00737674875325144,0.0205243529216167,1315,"  EAL domain-containing protein","  WP_012083008.1"," transl_table 11"," ","NIS_1639","EAL domain-containing protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1891","NIS_RS10100",191.508866689856,-1.58394026039249,0.371206219342873,-4.26700895043314,1.98111214144363e-05,0.00013818954761267,1332,"  GGDEF domain-containing protein","  WP_050724146.1"," transl_table 11"," ","NIS_1660","GGDEF domain-containing protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1897","NIS_RS10150",616.691342565423,-1.73559220081054,0.315412268791589,-5.5026147443787,3.74199525728648e-08,6.22932151654161e-07,519,"  GGDEF domain-containing protein","  WP_012082013.1"," transl_table 11"," ","NIS_0636","GGDEF domain-containing protein","C:GO:0016021","C:integral component of membrane","","",NA,NA,NA
"1902","NIS_RS10190",1799.93626200685,-2.00128895404353,0.356790904928413,-5.60913668593953,2.03338383833917e-08,3.56471980862823e-07,553,"  DUF234 domain-containing protein","  WP_012082056.1"," transl_table 11"," ","NIS_0679","","","","","",NA,NA,NA
"1910","NIS_RS10230",1472.76431219823,-1.70900313013495,0.536211933372342,-3.18717847136801,0.00143668094534781,0.00542107610044575,343,"  plasmid stabilization protein","  WP_148164060.1"," transl_table 11"," ","NIS_0443",NA,NA,NA,NA,NA,NA,NA,NA
"1913","NIS_RS10245",748.373884400293,-1.41349869076907,0.313235418484261,-4.51257618825151,6.40449172004685e-06,5.13655793417523e-05,1249," note incomplete"," partial in the middle of a contig"," missing C-terminus"," partial true","true",NA,NA,NA,NA,NA,NA,NA,NA
"1917","NIS_RS10265",3868.48969309433,-1.81218842117871,0.581711057061598,-3.11527243496563,0.00183775089372739,0.00657521709436861,360,"  hypothetical protein","  WP_158297267.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918","NIS_RS10270",206.091797339489,-1.48666195043732,0.332614063088223,-4.46963046791859,7.83548522988426e-06,6.15956200015902e-05,867,"  hypothetical protein","  WP_158297273.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","NIS_RS10275",431.677872696072,-1.73017095841775,0.462330172682037,-3.74228432546551,0.000182355021719746,0.000914545058295737,881,"  hypothetical protein","  WP_158297274.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","NIS_RS10300",38.090185841312,-2.37605001893208,0.720055091832515,-3.29981698051063,0.00096747900258565,0.00383315180824434,1344,"  hypothetical protein","  WP_158297284.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","NIS_RS10320",164.466791298682,-1.06834934962424,0.415992882495087,-2.56819141523859,0.0102230687671347,0.0265772955744012,860,"  isochorismatase family protein","  WP_197524217.1"," transl_table 11"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA
